,Unnamed: 0,img_path,sentence,label,anger,disgust,fear,joy,neutral,sadness,surprise,cluster
1593,1593,00001463.png,Gentoo Penguins on the beach in Antarctica,neutral,0.0419016368687152,0.1548715829849243,0.0835628658533096,0.1086006313562393,0.4204325973987579,0.1099072247743606,0.0807235538959503,1
1594,1594,00001748.png,"Grape vineyard in France with vines separated by evenly spaced lanes crisscrossing fields, Aerial flyover top view shot",neutral,0.1558294147253036,0.1067757159471511,0.0629276558756828,0.1141335815191268,0.3122752010822296,0.0617522485554218,0.1863061487674713,1
1596,1596,00001585.png,Hiking. A woman builds a pyramid of stones in the mountains.  Altai. Siberia.,disgust,0.0777097940444946,0.4265493750572204,0.2726171612739563,0.0043258699588477,0.1485897898674011,0.0113520603626966,0.0588559806346893,1
1600,1600,00000253.png,"Koala sleeping in a eucalyptus tree
",neutral,0.0194461420178413,0.2496279329061508,0.0595240406692028,0.0216831564903259,0.5229188203811646,0.0582178421318531,0.0685820803046226,1
1601,1601,00001027.png,Slow motion of wild horse kicking at two others as they fight in the desert.,disgust,0.1376920044422149,0.51106196641922,0.2100324034690857,0.002015711273998,0.1146968677639961,0.0093569364398717,0.0151442075148224,1
1605,1605,00000079.png,Beautiful aerial shot of drone calm ocean during sunrise,joy,0.0018625545781105,0.00140295852907,0.0025922625791281,0.940869927406311,0.0430327057838439,0.0040538944303989,0.0061856140382587,1
1610,1610,00001670.png,Senior surfer holding surf board on the beach at sunset - Concept of joyful elderly person and extreme sport,joy,0.0011953592766076,0.0009243873064406,0.0002421579556539,0.9815561771392822,0.0077710854820907,0.0043196743354201,0.0039910650812089,1
1626,1626,00001428.png,Close up of male dam deer drinking tilt down from the eye to the mouth,disgust,0.0351115055382251,0.3997886180877685,0.2312814444303512,0.0043736738152801,0.2642688751220703,0.0352632030844688,0.0299126449972391,1
1629,1629,00000166.png,4K flying drone filming foamy waves rolling on rocks on sandy beach in Sri Lanka. Beutiful beach. Drone footage.,joy,0.012689534574747,0.0161113273352384,0.1321301162242889,0.5553417205810547,0.21432626247406,0.008340255357325,0.0610608644783496,1
1631,1631,00001810.png,Reflection of the sky in the clear water of the lake with waves from the wind,fear,0.0854597315192222,0.0222096629440784,0.7334908843040466,0.0175553057342767,0.0584424845874309,0.0324474386870861,0.0503944754600524,1
1632,1632,00001605.png,"Sunflower field - bright yellow flowers, beautiful summer landscape",joy,0.002721682190895,0.0014348071999847,0.0003092306142207,0.9512896537780762,0.0200253371149301,0.0062181367538869,0.0180012825876474,1
1635,1635,00000398.png,"Leaves of bushes collected raindrops after rainfall, close up, slow motion, rain day, windy.",neutral,0.0545890815556049,0.2631685733795166,0.0405218452215194,0.0071137305349111,0.5208667516708374,0.0743644833564758,0.0393755473196506,1
1636,1636,00001530.png,"CIRCA 1951, - A dead seal, killed for fur, panning for gold, and farming in Alaska in 1951.",disgust,0.027650736272335,0.8940344452857971,0.0107867876067757,0.0014093122445046,0.017379768192768,0.0463691875338554,0.002369811758399,1
1637,1637,00000120.png,Wild Yellow Flowers in the Wind. Close Up.,neutral,0.0320102535188198,0.0292764287441968,0.018816290423274,0.0083157336339354,0.6993627548217773,0.1674385815858841,0.0447799526154994,1
1638,1638,00000061.png,Transylvania Calimani National Park time lapse 4K ultra high definition,neutral,0.0220062378793954,0.0111194914206862,0.0185096692293882,0.0057954043149948,0.7760865092277527,0.0334700122475624,0.1330126374959945,1
1642,1642,00001937.png,"ST. GEORGE, BERMUDA, 1994, Bathysphere, couple looks at, Bermuda aquarium",neutral,0.0061722695827484,0.0041982261463999,0.0031282526906579,0.0666857436299324,0.7661672830581665,0.0098159043118357,0.1438323259353637,1
1646,1646,00000853.png,"Clear water surface in slow motion, air bubbles, drop splashes and ripples after falling, side view. Freshness of a clear blue liquid on white background.",disgust,0.0185266863554716,0.4980733394622803,0.0077521884813904,0.0073802224360406,0.4420676529407501,0.009621063247323,0.0165787432342767,1
1647,1647,00001775.png,Sunflower fields,neutral,0.0427097529172897,0.0175096504390239,0.0057172887027263,0.2526273429393768,0.4989419877529144,0.0992771536111831,0.0832168236374855,1
1651,1651,00001269.png,Upside-down hull of a sunken boat seen in calm water after a storm ,fear,0.0130277490243315,0.021414952352643,0.924841582775116,0.0034781671129167,0.0138248205184936,0.0203632041811943,0.0030494777020066,1
1652,1652,00001705.png,"Enigmatic View on the Sparkling Black Waters of the Red Sea Being Lit With Moonlight and Being Shot at Night in a Blurred Way They Move in a Slow and Meditative Way, Mesmerizing You With Their",sadness,0.0086345700547099,0.0083740931004285,0.0774675011634826,0.0342384278774261,0.2685999572277069,0.548492431640625,0.0541930012404918,1
1679,1679,00000727.png,Mallard duck family on the fishpond,neutral,0.0159656573086977,0.0329720713198185,0.0051569212228059,0.0248124487698078,0.8786134123802185,0.0146807171404361,0.0277987066656351,1
1681,1681,00001752.png,"Greenery Farmland Revealed Idyllic Town Of Cairns With Mountainscape Background In QLD, Australia. Aerial Drone",joy,0.0007092726882547,0.0008276145672425,0.0017629627836868,0.9783928394317628,0.0080654267221689,0.0051452391780912,0.0050966194830834,1
1688,1688,00001531.png,Carpet of small white flowers at sunset. Floral Background. alyssum,neutral,0.0114320153370499,0.0138252144679427,0.003190444316715,0.4228657186031341,0.4251932501792907,0.0615444369614124,0.0619489438831806,1
1689,1689,00001872.png,Winter land and a road ,fear,0.1893398016691208,0.0569292791187763,0.5620825886726379,0.0100679015740752,0.0613526962697505,0.1038572043180465,0.0163705479353666,1
1690,1690,00000080.png,Top down aerial shot of the blue sea on a summer day. White waves rolling on the sandy beach.,fear,0.0408984757959842,0.1041450053453445,0.3566794395446777,0.0797756388783454,0.2825560569763183,0.082832396030426,0.05311294272542,1
1694,1694,00001359.png,"Closeup view of seagull birds against sun and Mount Athos, Greece at background",fear,0.0565618239343166,0.085767425596714,0.4159514307975769,0.0590913891792297,0.2674772143363952,0.0600696466863155,0.0550810508430004,1
1695,1695,00000317.png,"Beautiful aerial birds eye view on ocean waves island. Aerial shooting seascape coastline at sunny day. Travel, Beach, islands, Nature, freedom concept",joy,0.0021346900612115,0.0010615126229822,0.0028003056067973,0.9319818019866944,0.0424214862287044,0.0042663435451686,0.015333809889853,1
1696,1696,00001629.png,4K DCI Cinematic scene nature video aerial view Top-view nature Mangrove green forest and river along the southern Andaman coast of Thailand Nature and travel concept ,fear,0.1052572950720787,0.0230056941509246,0.5387739539146423,0.1136198043823242,0.1730105578899383,0.0232505705207586,0.0230821277946233,1
1700,1700,00001666.png,Camera shifting macro focus to a large beautiful droplet sitting on a leaf.,disgust,0.0104437256231904,0.5764268636703491,0.0072530093602836,0.0189482774585485,0.3523391187191009,0.0112639656290411,0.0233251098543405,1
1702,1702,00000105.png,Mountain river in the woods in autumn. Zoom in,fear,0.0122837824746966,0.0148846339434385,0.8857753872871399,0.002090560272336,0.0188414230942726,0.0580061674118042,0.0081181209534406,1
1704,1704,00001409.png,"The Eurasian spoonbill on bird colony in Lonjsko polje, Croatia",disgust,0.0873174294829368,0.4607744514942169,0.1500535607337951,0.0132328132167458,0.2176170945167541,0.034358125180006,0.0366464592516422,1
1705,1705,00000469.png,Man catches fish with fly rod on the Green River,disgust,0.0487152822315692,0.915571928024292,0.0222042333334684,0.0004996685893274,0.0075548733584582,0.0033658340107649,0.0020881835371255,1
1708,1708,00001294.png,Closeup of the dark abdomen of a European honey bee (Apis mellifera),disgust,0.0047528813593089,0.9174380898475648,0.033707283437252,0.0009078086004592,0.0174297131597995,0.0186873953789472,0.0070767798461019,1
1711,1711,00001986.png,A barberry is evergreen with red-pink flowers and berries,neutral,0.0203063134104013,0.0331733934581279,0.0026408571284264,0.2913699448108673,0.5152029991149902,0.0299654398113489,0.1073409989476203,1
1712,1712,00001624.png,Waterfall in norway,sadness,0.0743112564086914,0.0174207277595996,0.1039825230836868,0.0084954453632235,0.118809774518013,0.5256136655807495,0.151366651058197,1
1713,1713,00001587.png,"Nympsfield, England- 04 April, 2021: Paragliders take off at Nympsfield viewpoint",neutral,0.0308237113058567,0.0054008015431463,0.1723082065582275,0.1025252342224121,0.5330041646957397,0.0186501163989305,0.1372877806425094,1
1714,1714,00001454.png,"Sochi, Russia - JUL, 9, 2017: Woman, man and people in yoga pose, Roza Khutor. Aerial view. a Sunny day in the mountains of Krasnaya Polyana",joy,0.0013373994734138,0.0005129217170178,0.0008589235367253,0.9252233505249025,0.015542235225439,0.0047696027904748,0.0517554879188537,1
1720,1720,00000174.png,Low angle exterior shot looking upwards to windy autumn tree canopy set against a clear blue sky,neutral,0.0547818951308727,0.0152996359393,0.0507093966007232,0.220004603266716,0.4278961420059204,0.0388892702758312,0.1924190372228622,1
1727,1727,00000467.png,Back view of the ocean wave breaking on the shore in Maldives,fear,0.0362499170005321,0.0124898711219429,0.7754153609275818,0.0087602343410253,0.0474051721394062,0.0205333847552537,0.0991460755467414,1
1731,1731,00001252.png,"Large Rock on sandy China Beach during sunny day, near San Francisco,America",joy,0.0082807252183556,0.0048817484639585,0.0067965146154165,0.6686968803405762,0.2292226999998092,0.0327842086553573,0.0493372231721878,1
1732,1732,00000877.png,"Helleborus winter rose pink flower in forest, California USA. Lenten rose floret springtime bloom, morning atmosphere, delicate botanical floral blossom. Spring fairy freshness, wildflower in wood.",neutral,0.006097768433392,0.0141537114977836,0.0024082267191261,0.4333759248256683,0.4930585324764251,0.0143528683111071,0.0365529730916023,1
1737,1737,00000241.png,"aerial view to follow the Rhone Glacier, Switzerland",neutral,0.0256377197802066,0.0304274447262287,0.1560231745243072,0.0194288771599531,0.6524798274040222,0.0292164497077465,0.0867865160107612,1
1741,1741,00001328.png,"From a scenic overlook, view the clouds cross the sky over Red Rock Canyon State Park - time lapse",neutral,0.0431821756064891,0.0127365188673138,0.2373288571834564,0.0392087697982788,0.4412266910076141,0.0490955561399459,0.1772214621305465,1
1746,1746,00001843.png,"Drone view of the cliffs in Villasante de Montija, Geological Landscape, Villasante de Montija, Merindad de Montija, Las Merindades, Burgos, Castilla y Leon, Spain, Europe",fear,0.0467611961066722,0.0339053869247436,0.5323074460029602,0.0278854761272668,0.2231874465942382,0.0432924181222915,0.0926605984568595,1
1747,1747,00001311.png,leaves of pine tree are fluttering by wind,anger,0.514661967754364,0.0202232860028743,0.2663432955741882,0.0044255158863961,0.0209713336080312,0.1044793054461479,0.0688952505588531,1
1767,1767,00000779.png,"Winter mountain river in Carpathians, Ukraine",fear,0.1285399198532104,0.053205482661724,0.5656396746635437,0.0235432833433151,0.0568353347480297,0.1306767761707306,0.0415595844388008,1
1768,1768,00000904.png,Underwater Tropical Fish and Coral Garden. Tropical underwater sea fishes. Underwater fish reef marine. Tropical colourful seascape.,neutral,0.0180651731789112,0.2961689531803131,0.0257596094161272,0.0119332708418369,0.6134093999862671,0.0171254631131887,0.0175381246954202,1
1771,1771,00001350.png,Cows feeding process on modern farm. Close up cow feeding on milk farm. Cow on dairy farm eating hay. ,disgust,0.0303396303206682,0.9321827292442322,0.0099740289151668,0.0004261754220351,0.0209681596606969,0.0046175881288945,0.0014917325461283,1
1775,1775,00000896.png,A bouquet of chamomiles on a green background. Macro. ,joy,0.015412613749504,0.0669484138488769,0.0080319624394178,0.6600828170776367,0.223904013633728,0.0080076782032847,0.0176123883575201,1
1778,1778,00000068.png,Duck in Abkhazia - slow motion,disgust,0.1028833016753196,0.7265317440032959,0.0074472264386713,0.0026825971435755,0.0869152769446373,0.0561964958906173,0.0173434354364871,1
1779,1779,00000107.png,beautiful sunset over sleepy lands in the european small forest with storm and rain 4K UHD aerial,joy,0.0013649641769006,0.0009076932910829,0.0013037859462201,0.8951335549354553,0.041010033339262,0.0427413210272789,0.0175387039780616,1
1784,1784,00001722.png,Spectacular steam and fog rising from warm lake on freezing cold winter morning in Burlington Canada,joy,0.0116048557683825,0.0105326129123568,0.038315050303936,0.7706044912338257,0.142122283577919,0.0078160660341382,0.0190045293420553,1
1791,1791,00000657.png,Video showing a butterfly feeding on tiny flowers on a litchi tree on a bright day against natural background ,disgust,0.045417420566082,0.4067306816577911,0.0660274252295494,0.3954107463359833,0.0702839717268943,0.0118773346766829,0.0042524677701294,1
1805,1805,00001742.png,"Silhouette of Bahrain traditional fishing boat in early morning anchored at sea.
",fear,0.0073662521317601,0.0097444932907819,0.9196565747261048,0.0063395327888429,0.038611177355051,0.0053941602818667,0.012887792661786,1
1811,1811,00000519.png,"plastic bottle waste beach pollution daylight Brazil. Fishing net sand clean up day tropical island Save planet concept 4K. Hawaii,Bahamas.",disgust,0.186643972992897,0.4026672542095184,0.0103533258661627,0.0163198634982109,0.2654134929180145,0.1026790887117385,0.0159230101853609,1
1814,1814,00001951.png,"Ships floating Bosphorus blue water sunny day. Water traffic. Aerial drone fly view on sunset in Istanbul, Turkey",joy,0.0074427900835871,0.0051138033159077,0.0053626559674739,0.7223929762840271,0.2136955112218856,0.0287551265209913,0.0172370709478855,1
1818,1818,00001405.png,Bougainvillea beautiful pink with drizzle with the light sun in the morning.,joy,0.0041742450557649,0.0019967646803706,0.0006903997273184,0.8426761031150818,0.0986222848296165,0.0273901969194412,0.024449985474348,1
1819,1819,00000561.png,Dry grass covered with fresh snow in autumn.,disgust,0.0161700379103422,0.8261269330978394,0.0043364171870052,0.0039196386933326,0.0762328132987022,0.0713485404849052,0.0018654050072655,1
1823,1823,00001120.png,"Man with ice skating boat on frozen lake in Sweden,
cold and foggy weather, morning",sadness,0.0970748662948608,0.0118363853543996,0.2035210281610489,0.0075533958151936,0.0415775179862976,0.6122780442237854,0.0261587705463171,1
1825,1825,00000380.png,"slow motion shot of coins being thrown in a wishing well at kinkakuji temple in kyoto, japan- originally recorded at 180p",surprise,0.0224665571004152,0.0056958897039294,0.0088975615799427,0.0484713427722454,0.2395669221878051,0.031833354383707,0.6430683732032776,1
1828,1828,00000980.png,Aerial view of waves hitting rocks on the coast.,fear,0.0135715007781982,0.0271780733019113,0.93828946352005,0.0027081682346761,0.0033838611561805,0.0070284376852214,0.0078405765816569,1
1829,1829,00001379.png,Desert Time-lapse,neutral,0.0210830308496952,0.0116098634898662,0.0195791590958833,0.0042707002721726,0.8486958146095276,0.0126301990821957,0.0821312963962555,1
1841,1841,00000765.png,Extreme close up shot of the skin of an African elephant.,disgust,0.0079235564917325,0.9246528744697572,0.0175371002405881,0.0008608767529949,0.0338357016444206,0.0067051541991531,0.0084847072139382,1
1853,1853,00000936.png,air tour of the lost canyon,surprise,0.0112486565485596,0.0053812894038856,0.1605091989040374,0.012564986012876,0.2819584906101227,0.1371392905712127,0.391198068857193,1
1854,1854,00001650.png,"wasp macro,eat fish meat.",disgust,0.0453497841954231,0.5064039826393127,0.0074605704285204,0.0277397334575653,0.3857017755508423,0.014072828926146,0.0132713336497545,1
1856,1856,00001257.png,Aerial panorama. Shoreline by endless frozen lake. Trekking across polished ice,fear,0.0453622415661811,0.0100567573681473,0.543515145778656,0.0239077899605035,0.2686249613761902,0.0226312801241874,0.0859019085764885,1
1860,1860,00001009.png,Aerial view of blooming garden with white blossoming trees in early spring at sunset,joy,0.0157031454145908,0.0077007194049656,0.0093156099319458,0.8611255288124084,0.0528528578579425,0.0124044409021735,0.0408977158367633,1
1861,1861,00000099.png,Coast line with lyme grass covered dunes and drifting mist and clouds - panning time lapse,neutral,0.0338458120822906,0.0138908559456467,0.0715214237570762,0.0120008802041411,0.7541394829750061,0.0814131274819374,0.0331884622573852,1
1866,1866,00000572.png,Colorful big air balloon on the background of the summer sky with people on board,joy,0.0064293327741324,0.0056234626099467,0.0090992441400885,0.8488593697547913,0.0907120332121849,0.0088102603331208,0.0304662492126226,1
1867,1867,00001121.png,cows feeding in cowshed,disgust,0.0247029028832912,0.9288405776023864,0.0125686433166265,0.0014912018086761,0.0135672939941287,0.0163673497736454,0.0024620133917778,1
1869,1869,00000510.png,Canadian Wildlife - Large Moose in the Spring,neutral,0.0195299610495567,0.0198032204061746,0.0196152292191982,0.0227151568979024,0.8325567841529846,0.0335841290652751,0.0521955676376819,1
1876,1876,00001895.png,Quadrocopter takeoff over Larus heuglini gulls in autumn among Yamal tundra in Northern Siberia,fear,0.0443211272358894,0.0478514544665813,0.5131739377975464,0.0111593306064605,0.2450144737958908,0.0519894920289516,0.0864902213215828,1
1886,1886,00001335.png,winding road with fall color.,neutral,0.0164965875446796,0.025501225143671,0.0153469191864132,0.0067940419539809,0.6804900169372559,0.1616948246955871,0.0936763733625412,1
1893,1893,00000213.png,Aerial following european white stork bird chase showing large animal flapping wings and soaring low altitude moving left and right then afterwards touch down on the plowed farm land meadow pasture 4k,fear,0.0692281350493431,0.0145297329872846,0.4613229632377624,0.022959966212511,0.3316810727119446,0.0098363785073161,0.0904416963458061,1
1895,1895,00000584.png,Moving aerial drone shot of a bird flying in front of a waterfall in iceland.,fear,0.0110961012542247,0.0379430837929248,0.8418962359428406,0.0147778959944844,0.0229716077446937,0.0046743853017687,0.066640704870224,1
1896,1896,00001761.png,rapid stream with rocks and moss,neutral,0.2043569684028625,0.2427688539028167,0.1181696131825447,0.0159188024699687,0.2725093066692352,0.0830814689397811,0.0631950348615646,1
1900,1900,00000092.png,night sky timelapse,neutral,0.0088881347328424,0.0029093935154378,0.0263595674186944,0.0121290916576981,0.6155298948287964,0.0748585984110832,0.2593252956867218,1
1908,1908,00000946.png,Top view of the lake on a hot summer evening. The drone flies to the green saturated forest. Landscape at sunset illuminates nature in Russia.,neutral,0.0271153897047042,0.194485992193222,0.0078012221492826,0.0890278443694114,0.5752453207969666,0.0940171852707862,0.0123070152476429,1
1910,1910,00000915.png,Close up of purple Japanese iris flowers,neutral,0.0316600911319255,0.2027856856584549,0.0104012843221426,0.0185837969183921,0.6607096791267395,0.0126370741054415,0.0632223933935165,1
1916,1916,00000654.png,"Wind turbine farm and agricultural fields on a summer day. High-quality stock video footage wind turbine in a green field - Energy Production with clean and Renewable Energy. Phan Rang, Vietnam",joy,0.0136844124644994,0.0239390973001718,0.0027900575660169,0.773464024066925,0.1664831638336181,0.0042401226237416,0.0153990816324949,1
1917,1917,00000002.png,Coral reef in the red sea underwater colorful tropical fish. POV snorkeling. Tropical colorful seascape. Underwater reef. Reef coral scene. Egypt. Sharm El Sheikh.,neutral,0.0108925113454461,0.0881857797503471,0.0093088587746024,0.4241122007369995,0.4377853274345398,0.0134946079924702,0.0162206925451755,1
1936,1936,00000404.png,Drone Flight Over Rapeseed Field In Northern Germany,fear,0.0653088241815567,0.0310899354517459,0.4845299422740936,0.0075480821542441,0.2908775210380554,0.0472434870898723,0.0734022334218025,1
1938,1938,00001218.png,Water and stone transformation shaped rocks at the Yeliu (Yehliu) Geopark in Taiwan,neutral,0.1239551305770874,0.1260458827018737,0.0486653894186019,0.0160806290805339,0.5164965987205505,0.0446559600532054,0.1241004019975662,1
1944,1944,00001096.png,"Aerial Shot Of Snowy Natural Rock Formations Against Sky, Drone Flying Over Sea - Mammoth Lakes, California",fear,0.0454916283488273,0.0120150735601782,0.4033375680446625,0.0426577702164649,0.32156503200531,0.0538122467696666,0.1211206689476966,1
1954,1954,00000144.png,"School of blue Fusilier swims under water surface, slow motion. Shoal of Lunar Fusilier (Caesio lunaris) feeds on plankton below surface of water in sunrays",neutral,0.0154539858922362,0.0568767674267292,0.0667848736047744,0.0079887323081493,0.7659487724304199,0.0596584789454937,0.0272883400321006,1
1958,1958,00000918.png,elementary school playground aerial drone footage,fear,0.0540969260036945,0.0278059877455234,0.8226566910743713,0.0223009455949068,0.0362135730683803,0.0102130202576518,0.0267128013074398,1
1960,1960,00001290.png,footage of time-lapse sky clouds and mountain sunset in the morning,neutral,0.0190925560891628,0.0040306099690496,0.1130607947707176,0.0190303847193717,0.5719866156578064,0.0599266774952411,0.2128723859786987,1
1970,1970,00000036.png,"A quadrocopter takes off from a river pier. Multicopter with camera in brushless gimbal and autopilot ready for take-off 
",fear,0.0149083826690912,0.006589270196855,0.8605108261108398,0.0038232905790209,0.0976899191737175,0.0050895963795483,0.011388748884201,1
1972,1972,00000245.png,Flags of the UAE and Japan at international meeting or negotiations press conference,neutral,0.0198057349771261,0.0137612931430339,0.0434866100549697,0.0300179440528154,0.8439506888389587,0.0082312431186437,0.04074652120471,1
1979,1979,00000147.png,Flying over the road above the clouds in hawaii/malibu,surprise,0.0456992127001285,0.0041914461180567,0.2775114774703979,0.0246984679251909,0.2730367481708526,0.0265696290880441,0.3482929468154907,1
1982,1982,00000716.png,Silhouette farmer woman working in wheat field during harvesting by a combine. Concept of technology in agriculture.,disgust,0.0421443805098533,0.6263734698295593,0.0439544953405857,0.0097615486010909,0.2315592020750045,0.0065938387997448,0.0396131128072738,1
1985,1985,00000794.png,"Great Tit in Vosges, France - specie Parus major family of Paridae ",neutral,0.1489829421043396,0.072236530482769,0.3088475465774536,0.0642510280013084,0.3269223868846893,0.0498275123536586,0.0289320759475231,1
1987,1987,00000745.png,"Herd of plains (Burchellâ??s) Zebras (Equus quagga) gathering at a waterhole to drink, Mkuze game reserve, South Africa",neutral,0.0613881759345531,0.3674411177635193,0.0686103776097297,0.0272485688328742,0.447407603263855,0.0082777244970202,0.0196263752877712,1
1989,1989,00000346.png,"Natural daylight and white clouds floating on blue sky.
aerial panorama view white clouds in the blue sky background.
white clouds in blue sky above the ocean
",neutral,0.0373665653169155,0.0107127455994486,0.0193396806716918,0.1461810916662216,0.6175150275230408,0.0740739181637764,0.0948109552264213,1
1991,1991,00001404.png,Glacier in snowy cold mountains of New Zealand. Ideal place for extreme mountaineering. Beautiful landscape amazing nature. Travel and tourism in the world of wildlife.,joy,0.0077885733917355,0.0150124737992882,0.0240469947457313,0.6308726668357849,0.2753110527992248,0.0387909598648548,0.0081772711127996,1
1994,1994,00001118.png,Surreal waterfall flowing backwards in slow motion (60fps). This is the Cataratas of Iguaçu (Iguazu) waterfalls located on the border of Brazil and Argentina.,neutral,0.0160335395485162,0.0150724379345774,0.0231085326522588,0.0115903001278638,0.7716373205184937,0.0167962554842233,0.1457616537809372,1
